,location,type,subtype,price,room_number,area,kitchen_equipped,furnished,fireplace,terrace,terrace_area,garden,garden_area,land_surface,facade_count,swimming_pool,building_condition
31800,3590,HOUSE,HOUSE,145000,3,,1,0,0,0,,0,,1000,4,0,
31802,7141,HOUSE,HOUSE,175000,0,214,0,0,1,0,,0,,0,4,0,TO_BE_DONE_UP
31804,2140,APARTMENT,APARTMENT,223000,2,78,0,0,0,0,,0,,,1,0,AS_NEW
31806,2200,HOUSE,HOUSE,50000,2,,0,0,0,0,,0,,94,2,0,
31808,9890,HOUSE,HOUSE,825000,0,650,0,1,1,0,,1,150,724,,0,
31810,8300,APARTMENT,APARTMENT,610000,2,109,1,0,0,0,,0,,,2,0,GOOD
31812,9000,APARTMENT,APARTMENT,719000,3,165,0,0,0,1,88,1,,,,0,
31814,6851,HOUSE,HOUSE,115000,4,160,0,0,0,1,,1,,1555,4,0,TO_RENOVATE
31816,1853,APARTMENT,APARTMENT,240000,2,75,0,0,0,1,3,0,,,2,0,TO_BE_DONE_UP
31818,9600,HOUSE,HOUSE,225000,6,319,1,0,0,1,20,1,200,330,2,0,TO_BE_DONE_UP
31820,2300,APARTMENT,APARTMENT,184000,2,68,1,1,0,1,10,0,,,,0,AS_NEW
31822,1082,HOUSE,HOUSE,420000,3,170,1,0,0,0,,1,100,230,3,0,GOOD
31824,1050,APARTMENT,APARTMENT,325000,1,70,1,0,0,1,2,0,,,2,0,AS_NEW
31826,9100,HOUSE,HOUSE,663000,3,264,1,0,1,1,,0,,1920,4,0,GOOD
31828,4610,HOUSE,HOUSE,125000,2,75,1,0,0,1,10,0,,115,3,0,
31830,9032,HOUSE,HOUSE,491000,4,,1,0,0,0,,0,,520,3,0,AS_NEW
31832,6700,APARTMENT,APARTMENT,240000,2,102,1,0,0,0,,0,,,4,0,GOOD
31834,4000,HOUSE,HOUSE,120000,3,117,1,0,0,1,16,1,24,80,3,0,
31836,1060,APARTMENT,APARTMENT,235000,1,50,1,0,0,1,4,0,,,2,0,AS_NEW
31838,1000,APARTMENT,APARTMENT,489000,2,107,1,0,0,1,8,0,,,4,0,GOOD
31840,9300,HOUSE,MIXED_USE_BUILDING,325000,6,280,1,0,0,1,20,1,30,220,2,0,GOOD
31842,8400,APARTMENT,APARTMENT,450000,2,95,1,0,0,0,,0,,,,0,JUST_RENOVATED
31844,1083,APARTMENT,APARTMENT,155000,1,60,1,0,0,0,,0,,,,0,GOOD
31846,7700,HOUSE,HOUSE,150000,3,140,1,0,0,1,21,0,,164,2,0,GOOD
31848,8900,APARTMENT,APARTMENT,239000,2,79,0,0,0,1,14,0,,,,0,
31850,1030,APARTMENT,APARTMENT,390000,4,188,1,0,0,1,12,0,,,2,0,
31852,3500,APARTMENT,PENTHOUSE,775000,3,,0,0,0,0,,0,,,,0,
31854,4500,APARTMENT,GROUND_FLOOR,249000,3,126,1,0,0,1,,1,64,,2,0,GOOD
31856,8300,APARTMENT,APARTMENT,990000,2,54,1,0,0,0,,0,,,2,0,AS_NEW
31858,2300,HOUSE,HOUSE,330000,4,256,0,0,0,1,,0,,430,4,0,
31860,3000,HOUSE,MIXED_USE_BUILDING,399500,3,,0,1,0,0,,0,,134,2,0,TO_RENOVATE
31862,1640,HOUSE,VILLA,840000,5,231,1,0,0,1,20,1,600,693,3,0,AS_NEW
31864,9200,HOUSE,OTHER_PROPERTY,279000,2,91,1,0,0,1,15,1,280,280,2,0,JUST_RENOVATED
31866,5190,APARTMENT,DUPLEX,270000,3,170,1,0,0,1,15,0,,,2,0,GOOD
31868,1180,APARTMENT,APARTMENT,298000,2,100,1,0,0,1,2,0,,,3,0,GOOD
31870,3090,HOUSE,HOUSE,460000,3,140,1,0,0,1,,0,,4117,4,0,GOOD
31872,1020,HOUSE,APARTMENT_BLOCK,750000,6,320,1,0,0,1,5,0,,80,2,0,GOOD
31874,2590,APARTMENT,APARTMENT,287400,3,120,1,0,0,1,12,0,,,4,0,
31876,8400,HOUSE,HOUSE,220000,4,,1,0,0,0,,0,,190,2,0,
31878,1180,HOUSE,HOUSE,449000,3,151,1,0,0,1,11,1,155,233,2,0,TO_RENOVATE
31880,8770,APARTMENT,APARTMENT,179900,2,100,0,0,0,1,,0,,,,0,AS_NEW
31882,3300,HOUSE,VILLA,390000,3,190,1,0,1,1,30,1,1500,1551,4,0,
31884,1150,APARTMENT,PENTHOUSE,665000,2,141,1,0,0,1,51,0,,,2,0,AS_NEW
31886,1160,APARTMENT,APARTMENT,230000,2,78,1,0,0,1,15,0,,,,0,TO_RENOVATE
31888,1000,APARTMENT,PENTHOUSE,470000,2,110,1,0,0,1,106,0,,,3,0,
31890,3970,APARTMENT,APARTMENT,196000,3,145,1,0,0,1,11,0,,,,0,TO_BE_DONE_UP
31892,6760,HOUSE,HOUSE,175000,1,100,1,0,0,0,,0,,28,2,0,
31894,4171,APARTMENT,APARTMENT,149000,3,163,1,0,0,0,,0,,,4,0,GOOD
31896,4570,HOUSE,MIXED_USE_BUILDING,389000,5,220,1,0,0,1,21,1,700,1000,4,0,GOOD
31898,8434,HOUSE,HOUSE,449000,3,,0,0,0,0,,0,,1080,,0,GOOD
31900,1140,APARTMENT,APARTMENT,299000,2,85,1,0,0,1,,0,,,,0,GOOD
31902,9700,HOUSE,HOUSE,299000,3,190,1,0,0,1,,1,,311,4,0,TO_RENOVATE
31904,9700,APARTMENT,APARTMENT,229000,2,79,1,0,0,1,7,1,,,2,0,AS_NEW
31906,1000,APARTMENT,APARTMENT,850000,4,235,1,0,0,1,10,0,,,2,0,JUST_RENOVATED
31908,4430,APARTMENT,APARTMENT,189500,2,99,1,0,0,1,8,0,,,,0,
31910,4020,HOUSE,APARTMENT_BLOCK,595000,12,350,0,0,0,1,40,0,,231,2,0,TO_BE_DONE_UP
31912,8370,APARTMENT,APARTMENT,212000,2,77,0,0,0,1,,0,,,,0,
31914,1380,HOUSE,HOUSE,850000,4,191,1,0,1,0,,0,,1640,,1,TO_BE_DONE_UP
31916,2060,APARTMENT,PENTHOUSE,685000,2,195,1,0,1,1,24,0,,,2,0,AS_NEW
31918,1050,APARTMENT,APARTMENT,750000,2,160,0,0,0,0,,0,,,,0,AS_NEW
31920,1332,HOUSE,HOUSE,1600000,5,300,1,0,0,0,,0,,1450,4,0,AS_NEW
31922,2830,APARTMENT,APARTMENT,180000,1,70,1,0,0,1,10,1,48,,2,0,JUST_RENOVATED
31924,9400,HOUSE,APARTMENT_BLOCK,695000,7,362,1,0,0,1,15,1,150,300,2,0,GOOD
31926,9032,APARTMENT,APARTMENT,184000,1,75,1,0,0,1,,0,,,3,0,GOOD
31928,8210,HOUSE,HOUSE,319000,3,215,1,0,0,0,,1,1,367,,0,GOOD
31930,8400,APARTMENT,APARTMENT,235000,2,80,1,0,0,1,5,0,,,,0,GOOD
31932,5060,HOUSE,HOUSE,185000,2,,0,0,0,0,,0,,0,,0,
31934,1180,APARTMENT,APARTMENT,1150000,3,220,1,0,0,1,20,0,,,,0,AS_NEW
31936,9700,HOUSE,HOUSE,319377,3,120,1,0,0,0,,1,,336,3,0,
31938,7730,HOUSE,VILLA,1090000,5,550,1,0,0,1,48,1,1000,1744,4,1,AS_NEW
31940,2820,HOUSE,CASTLE,2000000,6,,0,0,1,0,,0,,2200,4,0,
31942,8300,APARTMENT,APARTMENT,2425000,4,158,0,0,0,0,,1,,,2,0,AS_NEW
31944,8500,APARTMENT,APARTMENT,240000,2,87,1,0,0,0,,1,3,,2,0,GOOD
31946,6240,HOUSE,HOUSE,175000,3,110,1,0,0,1,,1,145,314,3,0,GOOD
31948,1030,APARTMENT,APARTMENT,335000,3,100,1,0,0,0,,0,,,3,0,TO_BE_DONE_UP
31950,2811,HOUSE,HOUSE,450200,3,208,1,0,0,0,,0,,578,3,0,AS_NEW
31952,6700,APARTMENT,APARTMENT,215000,3,100,1,0,0,0,,0,,,,0,GOOD
31954,1030,APARTMENT,DUPLEX,239000,2,90,0,0,0,0,,0,,,2,0,TO_RENOVATE
31956,1420,HOUSE,VILLA,495000,4,170,1,0,0,1,15,1,800,960,4,0,TO_BE_DONE_UP
31958,1180,HOUSE,HOUSE,5100000,6,730,1,0,0,1,,1,4500,4900,3,1,AS_NEW
31960,4102,HOUSE,HOUSE,135000,3,155,1,0,0,1,16,1,145,254,,0,TO_RESTORE
31962,1390,HOUSE,EXCEPTIONAL_PROPERTY,1175000,6,562,1,0,0,1,,0,,1934,4,1,AS_NEW
31964,8500,HOUSE,HOUSE,260000,6,188,0,0,0,1,,1,,310,,0,TO_RENOVATE
31966,2018,HOUSE,HOUSE,2400000,7,1090,1,0,0,1,30,0,,1045,2,1,TO_BE_DONE_UP
31968,1030,APARTMENT,FLAT_STUDIO,340000,1,70,1,0,0,0,,0,,,2,0,AS_NEW
31970,7130,HOUSE,HOUSE,100000,2,70,1,0,0,1,,0,,65,2,0,TO_BE_DONE_UP
31972,4000,HOUSE,HOUSE,70000,3,,0,0,0,1,,0,,116,2,0,
31974,7500,APARTMENT,APARTMENT,361300,2,121,1,0,0,1,10,0,,,,0,
31976,5020,HOUSE,VILLA,360000,4,220,1,0,0,1,40,0,,1000,4,0,GOOD
31978,2600,HOUSE,EXCEPTIONAL_PROPERTY,830000,4,300,0,0,0,1,,1,197,292,2,0,
31980,4040,HOUSE,HOUSE,155000,3,110,1,0,0,1,22,1,682,770,3,0,GOOD
31982,4987,HOUSE,HOUSE,120000,2,120,0,0,0,0,,0,,400,3,0,TO_RESTORE
31984,2880,HOUSE,HOUSE,319500,3,215,1,0,0,1,12,1,,250,2,0,GOOD
31986,1000,APARTMENT,APARTMENT,975000,2,180,1,0,0,1,70,0,,,2,0,AS_NEW
31988,2845,HOUSE,HOUSE,146000,3,,1,0,0,1,,0,,209,2,0,
31990,1140,APARTMENT,APARTMENT,245000,1,60,1,1,0,1,6,0,,,2,0,AS_NEW
31992,6440,HOUSE,VILLA,179600,2,,0,0,0,1,20,0,,60,4,0,
31994,9255,APARTMENT,APARTMENT,374000,3,130,0,0,0,1,,1,,,,0,AS_NEW
31996,4430,HOUSE,TOWN_HOUSE,229000,2,143,1,0,0,1,11,1,121,169,2,0,GOOD
31998,1420,APARTMENT,APARTMENT,245000,1,170,0,0,0,0,,0,,,2,0,TO_BE_DONE_UP
32000,1060,APARTMENT,PENTHOUSE,1900000,3,285,1,0,0,1,59,0,,,,0,AS_NEW
32002,1210,APARTMENT,APARTMENT,235000,1,56,0,1,0,1,,0,,,2,0,GOOD
32004,6183,HOUSE,HOUSE,129000,2,144,0,0,0,1,,0,,302,3,0,TO_RENOVATE
32006,7370,HOUSE,HOUSE,65000,3,189,1,0,0,1,,0,,265,3,0,TO_RENOVATE
32008,2610,APARTMENT,APARTMENT,269000,2,90,1,0,0,0,,0,,,,0,GOOD
32010,1500,APARTMENT,APARTMENT,459000,5,296,0,0,0,0,,0,,,,0,
32012,1970,HOUSE,HOUSE,675000,4,184,1,0,0,1,36,1,400,635,4,0,TO_BE_DONE_UP
32014,4610,APARTMENT,DUPLEX,225000,3,98,1,0,0,0,,0,,,,0,AS_NEW
32016,1853,APARTMENT,DUPLEX,295000,2,120,1,0,0,1,7,0,,,2,0,GOOD
32018,8300,APARTMENT,APARTMENT,975000,3,132,0,0,0,1,,0,,,,0,
32020,1050,APARTMENT,APARTMENT,645000,2,130,1,0,0,1,19,0,,,4,0,AS_NEW
32022,1700,APARTMENT,APARTMENT,245000,2,71,1,0,0,0,,1,1500,,4,0,AS_NEW
32024,9000,HOUSE,APARTMENT_BLOCK,4650000,0,854,0,0,0,0,,0,,291,,0,AS_NEW
32026,2150,APARTMENT,PENTHOUSE,328000,3,114,1,0,0,1,40,0,,,2,0,GOOD
32028,2800,APARTMENT,APARTMENT,475000,4,213,1,0,0,0,,0,,,3,0,TO_BE_DONE_UP
32030,1160,APARTMENT,APARTMENT,495000,2,110,1,0,0,1,20,0,,,2,0,AS_NEW
32032,4100,APARTMENT,APARTMENT,180000,2,85,0,0,0,1,10,0,,,4,0,
32034,4020,APARTMENT,APARTMENT,175000,2,103,1,0,0,0,,0,,,2,0,GOOD
32036,8660,HOUSE,HOUSE,169000,2,108,1,0,0,0,,0,,166,1,0,TO_RENOVATE
32038,8500,HOUSE,HOUSE,439000,4,236,1,0,0,0,,0,,130,3,0,TO_BE_DONE_UP
32040,9200,HOUSE,HOUSE,279500,4,240,1,0,0,0,,1,,0,3,0,GOOD
32042,8300,APARTMENT,APARTMENT,1150000,2,200,1,0,0,1,10,0,,,,0,AS_NEW
32044,8500,HOUSE,HOUSE,220000,4,,0,0,0,0,,0,,228,,0,GOOD
32046,9080,HOUSE,HOUSE,410000,3,155,1,0,0,1,45,1,600,796,3,0,GOOD
32048,8860,HOUSE,MIXED_USE_BUILDING,480000,5,406,0,0,0,0,,0,,812,,0,AS_NEW
32050,2660,APARTMENT,GROUND_FLOOR,249950,2,121,1,0,0,0,,1,161,,2,0,AS_NEW
32052,1130,APARTMENT,PENTHOUSE,476000,3,156,1,0,0,1,43,0,,,4,0,
32054,4367,APARTMENT,APARTMENT,229500,2,89,1,0,0,1,,1,,,,0,
32056,1420,APARTMENT,PENTHOUSE,320000,2,98,1,0,0,1,4,0,,,,0,GOOD
32058,9031,HOUSE,HOUSE,403000,4,,0,0,0,0,,0,,0,4,0,TO_RENOVATE
32060,7782,HOUSE,FARMHOUSE,600000,4,300,1,0,0,1,,1,5914,6314,,0,GOOD
32062,1180,HOUSE,HOUSE,849000,4,250,1,0,0,1,,0,,490,3,0,
32064,5140,HOUSE,HOUSE,300000,3,200,0,0,0,0,,0,,11360,4,0,
32066,1850,HOUSE,HOUSE,649000,4,297,1,0,0,0,,1,400,920,,0,GOOD
32068,1650,HOUSE,HOUSE,590000,5,450,0,0,0,1,24,0,,362,2,0,
32070,1080,HOUSE,APARTMENT_BLOCK,750000,6,320,1,0,0,1,5,0,,80,2,0,GOOD
32072,8370,APARTMENT,APARTMENT,212000,2,77,0,0,0,1,,0,,,,0,
32074,1800,APARTMENT,DUPLEX,294500,3,123,1,0,0,1,3,1,13,,2,0,GOOD
32076,1190,APARTMENT,TRIPLEX,300000,3,130,1,0,0,1,26,0,,,2,0,TO_BE_DONE_UP
32078,8800,APARTMENT,APARTMENT,299000,2,124,1,0,0,1,60,0,,,,0,AS_NEW
32080,7134,HOUSE,HOUSE,175000,3,154,0,0,0,1,,0,,310,4,0,JUST_RENOVATED
32082,4570,HOUSE,HOUSE,389000,5,220,1,0,0,1,21,1,700,1000,4,0,GOOD
32084,8760,APARTMENT,APARTMENT,149000,2,75,1,0,0,1,20,0,,,2,0,GOOD
32086,2000,APARTMENT,PENTHOUSE,750000,4,175,1,0,0,1,,0,,,,0,AS_NEW
32088,8430,APARTMENT,APARTMENT,235000,2,70,1,0,0,1,4,0,,,2,0,AS_NEW
32090,6800,APARTMENT,APARTMENT,180000,2,75,1,0,0,0,,0,,,,0,GOOD
32092,4920,HOUSE,EXCEPTIONAL_PROPERTY,595000,5,340,1,0,0,1,60,1,2700,2700,4,0,
32094,4430,APARTMENT,APARTMENT,189500,2,96,1,0,0,1,8,0,,,,0,
32096,9700,APARTMENT,APARTMENT,209911,1,82,0,0,0,1,11,0,,,,0,
32098,2000,APARTMENT,FLAT_STUDIO,198000,1,52,1,1,0,0,,0,,,2,0,AS_NEW
32100,2140,APARTMENT,PENTHOUSE,685000,2,195,1,0,1,1,24,0,,,2,0,AS_NEW
32102,1050,APARTMENT,APARTMENT,1195000,3,213,1,0,0,1,25,0,,,2,0,AS_NEW
32104,2811,HOUSE,HOUSE,456200,3,208,1,0,0,0,,0,,749,3,0,AS_NEW
32106,8730,APARTMENT,APARTMENT,241000,2,81,0,0,0,1,,1,,,,0,AS_NEW
32108,1300,HOUSE,HOUSE,275000,3,135,1,0,0,1,9,0,,0,2,0,GOOD
32110,1000,APARTMENT,APARTMENT,220000,1,56,1,0,0,0,,0,,,2,0,TO_BE_DONE_UP
32112,1040,APARTMENT,APARTMENT,850000,4,235,1,0,0,1,10,0,,,2,0,JUST_RENOVATED
32114,1160,APARTMENT,PENTHOUSE,665000,2,141,1,0,0,1,51,0,,,2,0,AS_NEW
32116,1200,APARTMENT,APARTMENT,230000,2,84,0,0,0,1,18,0,,,4,0,TO_RENOVATE
32118,8400,HOUSE,HOUSE,319000,2,314,1,0,0,1,,0,,180,,0,GOOD
32120,1040,APARTMENT,DUPLEX,495000,3,140,1,0,0,1,2,0,,,2,0,AS_NEW
32122,1050,HOUSE,HOUSE,2190000,5,650,1,0,1,1,70,1,220,0,2,0,TO_RENOVATE
32124,6640,HOUSE,HOUSE,140000,3,,1,0,0,0,,1,,706,,0,TO_RENOVATE
32126,3080,HOUSE,VILLA,1950000,6,,1,0,1,0,,0,,1872,4,0,AS_NEW
32128,1703,APARTMENT,LOFT,466364,2,143,1,0,0,1,25,0,,,,0,AS_NEW
32130,9420,APARTMENT,APARTMENT,235000,2,110,1,0,0,1,40,0,,,2,0,GOOD
32132,9160,HOUSE,HOUSE,178000,4,94,1,0,0,1,,1,49,120,2,0,GOOD
32134,7130,HOUSE,HOUSE,100000,3,156,0,0,1,1,,0,,380,4,0,TO_RENOVATE
32136,1420,HOUSE,VILLA,2800000,7,650,0,0,1,1,,0,,11472,4,0,AS_NEW
32138,6441,HOUSE,COUNTRY_COTTAGE,75000,4,450,0,0,0,0,,0,,0,3,0,TO_RENOVATE
32140,1030,HOUSE,APARTMENT_BLOCK,1190000,6,359,1,0,0,1,,1,77,170,2,0,TO_BE_DONE_UP
32142,4560,HOUSE,HOUSE,325000,5,200,1,0,0,1,,1,900,900,4,0,JUST_RENOVATED
32144,5310,HOUSE,HOUSE,445000,4,178,1,0,0,1,25,1,820,1020,4,0,AS_NEW
32146,9860,HOUSE,HOUSE,699000,4,226,1,0,0,1,,1,,6850,4,0,AS_NEW
32148,3090,HOUSE,CASTLE,9500000,12,1100,1,0,0,1,,0,,500000,4,1,AS_NEW
32150,8560,HOUSE,HOUSE,265000,3,134,0,0,0,0,,1,,246,,0,
32152,8500,APARTMENT,APARTMENT,370000,2,101,0,0,0,0,,0,,,,0,
32154,1050,APARTMENT,APARTMENT,340000,1,75,1,0,1,1,6,0,,,2,0,AS_NEW
32156,1780,HOUSE,COUNTRY_COTTAGE,1070000,5,400,1,1,1,1,50,1,1400,1800,4,1,GOOD
32158,7700,HOUSE,HOUSE,229000,3,105,0,0,0,1,30,1,150,247,3,0,JUST_RENOVATED
32160,7700,HOUSE,HOUSE,365000,3,130,1,0,0,1,,0,,1683,4,0,GOOD
32162,9000,HOUSE,MANSION,875000,3,258,0,0,0,1,,0,,102,,0,AS_NEW
32164,2180,HOUSE,HOUSE,66000,2,,0,0,0,0,,0,,80,2,0,TO_RENOVATE
32166,1050,APARTMENT,APARTMENT,1125000,3,233,1,0,0,1,5,0,,,2,0,AS_NEW
32168,7370,HOUSE,HOUSE,495000,7,1000,1,0,0,0,,1,1200,1950,4,0,TO_BE_DONE_UP
32170,8370,APARTMENT,APARTMENT,305000,2,87,0,0,0,1,6,0,,,,0,
32172,9700,HOUSE,HOUSE,180000,3,,1,0,0,0,,0,,681,,0,
32174,4020,HOUSE,HOUSE,138000,4,92,0,0,0,1,7,0,,91,2,0,JUST_RENOVATED
32176,1435,APARTMENT,PENTHOUSE,282000,2,88,1,0,0,1,9,0,,,,0,
32178,4520,HOUSE,HOUSE,349000,3,140,1,0,1,1,50,1,958,1120,4,0,JUST_RENOVATED
32180,4040,HOUSE,HOUSE,155000,3,195,0,0,0,0,,0,,0,2,0,TO_BE_DONE_UP
32182,1050,APARTMENT,PENTHOUSE,3370000,2,271,1,0,0,1,132,0,,,,0,AS_NEW
32184,9255,APARTMENT,APARTMENT,379000,3,130,0,0,0,1,,1,,,,0,AS_NEW
32186,1060,APARTMENT,FLAT_STUDIO,149000,1,40,0,0,0,1,2,0,,,,0,TO_BE_DONE_UP
32188,4400,APARTMENT,APARTMENT,245000,2,123,1,0,0,1,20,0,,,,0,
32190,4000,APARTMENT,DUPLEX,459000,4,230,1,0,0,1,18,0,,,2,0,AS_NEW
32192,4102,HOUSE,HOUSE,120000,3,,1,0,0,1,4,0,,6,2,0,JUST_RENOVATED
32194,9700,APARTMENT,APARTMENT,247500,1,54,1,0,0,1,4,0,,,4,0,AS_NEW
32196,4540,HOUSE,HOUSE,250000,3,175,1,0,0,1,10,1,225,420,3,0,
32198,2300,HOUSE,HOUSE,135000,3,152,0,0,0,0,,0,,166,2,0,TO_RENOVATE
32200,8620,APARTMENT,APARTMENT,335000,2,68,1,0,0,0,,0,,,2,0,AS_NEW
32202,7540,HOUSE,HOUSE,169000,3,174,0,0,0,1,,0,,470,,0,
32204,3680,APARTMENT,GROUND_FLOOR,295000,2,128,1,0,0,0,,0,,,,0,
32206,2800,APARTMENT,APARTMENT,535000,3,380,1,0,0,1,21,0,,,2,0,TO_BE_DONE_UP
32208,8820,HOUSE,HOUSE,489000,4,270,1,0,0,1,,1,,2800,4,0,JUST_RENOVATED
32210,1380,APARTMENT,APARTMENT,335000,2,95,0,0,0,1,2,1,,,4,0,
32212,7000,APARTMENT,APARTMENT,180000,3,140,1,0,0,0,,0,,,,0,TO_RENOVATE
32214,3020,HOUSE,HOUSE,750000,3,214,1,0,1,1,,1,,2092,4,0,GOOD
32216,9000,APARTMENT,PENTHOUSE,648000,2,118,1,0,0,0,,0,,,2,0,AS_NEW
32218,8310,APARTMENT,APARTMENT,299000,1,62,1,0,0,1,15,1,60,,3,0,AS_NEW
32220,1160,APARTMENT,PENTHOUSE,495000,2,115,1,0,0,1,100,0,,,,0,AS_NEW
32222,1400,APARTMENT,APARTMENT,250000,2,90,1,0,0,1,6,0,,,2,0,AS_NEW
32224,3270,HOUSE,HOUSE,229000,3,180,1,0,0,1,,0,,284,2,0,
32226,4420,HOUSE,HOUSE,280000,3,248,1,0,0,1,25,1,250,370,2,0,AS_NEW
32228,2600,APARTMENT,APARTMENT,295000,3,125,1,0,0,1,,0,,,2,0,JUST_RENOVATED
32230,1780,APARTMENT,APARTMENT,235000,2,90,1,0,0,0,,0,,,,0,
32232,5060,HOUSE,HOUSE,180000,3,,1,0,0,0,,0,,0,2,0,
32234,8430,HOUSE,HOUSE,409369,3,,1,0,0,0,,0,,396,4,0,AS_NEW
32236,1420,APARTMENT,APARTMENT,335000,3,102,1,0,0,1,,0,,,,0,AS_NEW
32238,8810,HOUSE,VILLA,265000,2,150,1,0,0,0,,0,,470,,0,
32240,9700,APARTMENT,APARTMENT,238511,2,92,0,0,0,1,5,0,,,,0,
32242,8370,APARTMENT,APARTMENT,212000,2,77,0,0,0,1,,0,,,,0,
32244,7700,APARTMENT,APARTMENT,239000,3,110,1,0,0,0,,0,,,,0,GOOD
32246,1130,APARTMENT,PENTHOUSE,476000,3,156,1,0,0,1,43,0,,,4,0,
32248,1420,HOUSE,HOUSE,935000,6,300,1,0,0,1,25,1,500,1000,4,0,AS_NEW
32250,1050,APARTMENT,APARTMENT,1290000,3,290,1,0,1,1,6,0,,,2,0,
32252,5030,HOUSE,HOUSE,10000,2,110,1,0,0,0,,0,,326,4,0,GOOD
32254,9940,HOUSE,HOUSE,495000,3,337,1,0,0,0,,1,,734,,0,AS_NEW
32256,6220,APARTMENT,APARTMENT,194000,2,97,0,0,0,0,,0,,,3,0,
32258,8820,APARTMENT,APARTMENT,149000,2,68,1,0,0,0,,0,,,2,0,JUST_RENOVATED
32260,6767,HOUSE,HOUSE,178000,3,140,1,0,0,0,,0,,685,3,0,
32262,1700,APARTMENT,APARTMENT,300000,3,122,1,0,0,1,11,0,,,,0,GOOD
32264,1180,APARTMENT,APARTMENT,365000,2,96,1,0,0,1,10,0,,,3,0,
32266,4500,HOUSE,HOUSE,150000,5,232,1,0,0,1,16,1,,220,2,0,GOOD
32268,8770,HOUSE,HOUSE,309000,3,137,0,0,0,0,,1,,317,3,0,
32270,1020,APARTMENT,DUPLEX,220000,2,88,1,0,0,0,,0,,,2,0,GOOD
32272,4500,APARTMENT,DUPLEX,199000,2,119,0,0,0,1,20,1,50,,2,0,
32274,1090,APARTMENT,APARTMENT,219000,1,59,1,0,0,1,6,0,,,,0,GOOD
32276,4100,APARTMENT,APARTMENT,249000,1,79,1,0,0,1,17,0,,,4,0,
32278,3080,HOUSE,HOUSE,325000,2,90,1,0,0,1,,1,300,390,3,0,TO_RENOVATE
32280,4570,HOUSE,VILLA,389000,5,220,1,0,0,1,21,1,700,1000,4,0,GOOD
32282,2220,HOUSE,HOUSE,466400,4,198,1,0,0,0,,0,,995,4,0,AS_NEW
32284,8310,HOUSE,HOUSE,425000,2,190,1,0,0,0,,0,,649,,0,
32286,1370,APARTMENT,APARTMENT,245000,2,96,1,0,0,1,6,0,,,2,0,
32288,1420,APARTMENT,APARTMENT,215000,2,107,1,0,0,1,25,1,30,,4,0,GOOD
32290,7090,APARTMENT,APARTMENT,188000,1,85,1,0,0,1,9,0,,,3,0,AS_NEW
32292,2000,APARTMENT,APARTMENT,795000,3,208,1,0,0,1,63,0,,,2,0,AS_NEW
32294,1190,HOUSE,HOUSE,600000,6,270,1,0,0,1,,1,70,172,2,0,GOOD
32296,1180,APARTMENT,APARTMENT,235000,1,60,1,0,0,1,3,0,,,3,0,JUST_RENOVATED
32298,3300,APARTMENT,APARTMENT,239000,2,97,1,0,0,1,5,0,,,2,0,JUST_RENOVATED
32300,8432,HOUSE,HOUSE,179000,4,185,1,0,0,0,,0,,380,,0,TO_BE_DONE_UP
32302,1653,HOUSE,MIXED_USE_BUILDING,590000,5,450,0,0,0,1,24,0,,362,2,0,
32304,1200,HOUSE,APARTMENT_BLOCK,1195000,5,302,1,0,0,1,10,0,,0,2,0,AS_NEW
32306,1730,HOUSE,EXCEPTIONAL_PROPERTY,889000,4,302,1,0,0,1,,0,,4529,4,0,AS_NEW
32308,8020,APARTMENT,APARTMENT,299000,2,100,1,0,0,1,11,1,20,,,0,AS_NEW
32310,4000,HOUSE,HOUSE,199000,2,118,0,0,0,1,15,1,42,0,3,0,
32312,1180,APARTMENT,APARTMENT,870000,3,221,1,0,1,1,32,0,,,4,0,AS_NEW
32314,8500,HOUSE,HOUSE,189000,3,122,0,0,0,0,,0,,51,2,0,
32316,4000,HOUSE,HOUSE,110000,4,109,0,0,0,0,,0,,60,3,0,TO_RENOVATE
32318,2500,HOUSE,VILLA,2875000,8,800,1,0,0,1,,1,2200,3644,4,0,
32320,9506,HOUSE,APARTMENT_BLOCK,2290000,0,1275,1,0,0,0,,0,,1175,,0,AS_NEW
32322,1050,HOUSE,HOUSE,700000,4,220,1,0,0,1,11,1,,0,2,0,AS_NEW
32324,3370,APARTMENT,PENTHOUSE,343900,2,108,0,0,0,1,38,0,,,,0,AS_NEW
32326,4032,HOUSE,HOUSE,81900,4,113,0,0,0,0,,0,,102,2,0,TO_RENOVATE
32328,3582,HOUSE,HOUSE,72000,1,,0,0,0,0,,0,,4050,4,0,
32330,1200,APARTMENT,APARTMENT,395000,2,110,1,0,0,0,,0,,,2,0,
32332,1640,HOUSE,VILLA,1990000,4,465,1,0,1,1,,1,,3500,4,0,GOOD
32334,1050,APARTMENT,APARTMENT,1150000,3,200,1,0,0,1,15,1,,,3,0,TO_RENOVATE
32336,1200,APARTMENT,PENTHOUSE,665000,2,141,1,0,0,1,51,0,,,2,0,AS_NEW
32338,9900,HOUSE,HOUSE,325000,5,323,1,0,0,1,,0,,280,,0,GOOD
32340,6230,HOUSE,HOUSE,139000,2,120,1,0,0,1,50,1,50,244,3,0,TO_BE_DONE_UP
32342,3560,APARTMENT,APARTMENT,379701,3,180,1,0,0,1,44,0,,,,0,
32344,4860,HOUSE,MIXED_USE_BUILDING,155000,4,180,1,0,0,1,20,1,30,0,2,0,TO_RENOVATE
